case_id,product_id,type,color,power_supply,side_panel_window,external_bays,internal_bays
255526,105526,ATX Mid Tower,Pink,None,Acrylic,4,4
255527,105527,Mini ITX Desktop,Black,None,None,0,0
255528,105528,ATX Mid Tower,White,None,Tinted Tempered Glass,0,2
255529,105529,ATX Mid Tower,Black,None,Tempered Glass,0,3
255530,105530,ATX Mid Tower,Black,None,Tempered Glass,2,3
255531,105531,Mini ITX Tower,Black,None,Tinted Tempered Glass,0,2
255532,105532,ATX Mid Tower,Black / Orange,None,Tempered Glass,0,5
255533,105533,ATX Mid Tower,Black,None,Tempered Glass,0,2
255534,105534,ATX Mid Tower,White / Black,None,Tempered Glass,0,3
255535,105535,HTPC,Black,None,None,1,1
255536,105536,Mini ITX Tower,Black / Blue,None,Tempered Glass,0,1
255537,105537,HTPC,Black,None,None,0,1
255538,105538,MicroATX Mini Tower,Black / Orange,None,Acrylic,0,2
255539,105539,MicroATX Mid Tower,Black,None,Acrylic,0,3
255540,105540,MicroATX Mid Tower,White,None,Tempered Glass,0,1
255541,105541,ATX Mid Tower,Black,None,None,0,4
255542,105542,ATX Mid Tower,Black,None,Tempered Glass,0,2
255543,105543,ATX Mid Tower,Black,None,Tempered Glass,1,4
255544,105544,Mini ITX Tower,Black,None,Acrylic,1,2
255545,105545,ATX Mid Tower,Black,None,Tempered Glass,0,2
255546,105546,ATX Mid Tower,Black,None,Acrylic,0,2
255547,105547,ATX Full Tower,White / Blue,1065 W,Tempered Glass,0,4
255548,105548,ATX Mid Tower,Black,None,Tempered Glass,1,2
255549,105549,ATX Full Tower,Black,None,Acrylic,4,9
255550,105550,Mini ITX Desktop,Black,None,Acrylic,0,2
255551,105551,ATX Mid Tower,Black,None,Tempered Glass,0,2
255552,105552,ATX Mid Tower,Black,None,Tempered Glass,0,2
255553,105553,MicroATX Mid Tower,Black,None,Tempered Glass,0,2
255554,105554,ATX Mid Tower,Black,None,Tempered Glass,0,2
255555,105555,ATX Mid Tower,White / Black,None,Tempered Glass,0,2
255556,105556,ATX Full Tower,Black,None,None,2,7
255557,105557,ATX Mid Tower,Black / Blue,None,Tempered Glass,0,3
255558,105558,ATX Mid Tower,Black / Red,None,Tinted Tempered Glass,0,2
255559,105559,MicroATX Mini Tower,Black,None,Tempered Glass,1,4
255560,105560,ATX Full Tower,Gray,None,None,4,8
255561,105561,ATX Mid Tower,Black,None,None,0,3
255562,105562,ATX Mid Tower,White / Black,None,Acrylic,1,3
255563,105563,Mini ITX Desktop,Silver,None,None,0,3
255564,105564,ATX Mid Tower,Black,None,Acrylic,0,2
255565,105565,ATX Mid Tower,White,None,Tempered Glass,0,2
255566,105566,MicroATX Mini Tower,Black,None,Tempered Glass,0,1
255567,105567,MicroATX Mini Tower,White,None,Acrylic,0,1
255568,105568,ATX Mid Tower,Black,None,Tempered Glass,0,2
255569,105569,ATX Mid Tower,Black / Blue,None,Acrylic,0,3
255570,105570,ATX Mid Tower,Black,None,Tempered Glass,0,2
255571,105571,ATX Mid Tower,Black,None,Acrylic,1,4
255572,105572,ATX Full Tower,Black / Red,None,Acrylic,3,6
255573,105573,MicroATX Slim,Black / Silver,300 W,None,1,1
255574,105574,ATX Full Tower,Black / Silver,None,Acrylic,0,7
255575,105575,MicroATX Mini Tower,Black,None,None,0,2
255576,105576,ATX Full Tower,Black,None,Acrylic,3,10
255577,105577,Mini ITX Desktop,Black,None,None,0,0
255578,105578,ATX Mid Tower,Black,None,Tinted Tempered Glass,0,6
255579,105579,ATX Mid Tower,Black / Green,None,Tempered Glass,0,3
255580,105580,Mini ITX Tower,Black,None,None,1,5
255581,105581,ATX Mid Tower,Black,None,None,2,4
255582,105582,ATX Mid Tower,Black,None,None,3,5
255583,105583,ATX Mid Tower,Black,None,None,3,6
255584,105584,ATX Mid Tower,Black,None,None,1,4
255585,105585,ATX Mid Tower,Black,None,Tempered Glass,0,2
255586,105586,ATX Mid Tower,Black,None,Tempered Glass,0,2
255587,105587,ATX Full Tower,White / Black,None,Acrylic,9,8
255588,105588,ATX Mid Tower,Black,None,Tempered Glass,0,2
255589,105589,ATX Mid Tower,White,None,Acrylic,2,4
255590,105590,ATX Mid Tower,Black / Silver,None,Acrylic,1,2
255591,105591,MicroATX Mini Tower,Black / Purple,None,Acrylic,0,2
255592,105592,ATX Mid Tower,Black,None,Tinted Tempered Glass,0,5
255593,105593,ATX Full Tower,Black,None,Acrylic,6,5
255594,105594,ATX Mid Tower,Black / White,None,None,1,6
255595,105595,ATX Test Bench,Black / Green,None,None,1,6
255596,105596,ATX Mid Tower,Red / Black,None,Tempered Glass,0,3
255597,105597,ATX Mid Tower,Black,None,Tempered Glass,0,3
255598,105598,MicroATX Mini Tower,Black / Red,None,Acrylic,0,2
255599,105599,ATX Mid Tower,Black,None,Tempered Glass,0,4
255600,105600,ATX Full Tower,Black,None,Tempered Glass,0,3
255601,105601,ATX Mid Tower,Black,None,Tempered Glass,0,3
255602,105602,ATX Mid Tower,Black / Red,None,Tempered Glass,1,3
255603,105603,ATX Mid Tower,Black,None,Tempered Glass,0,2
255604,105604,ATX Mid Tower,Black,None,Tinted Tempered Glass,0,3
255605,105605,MicroATX Mini Tower,Black / White,None,Acrylic,0,1
255606,105606,ATX Mid Tower,Black,None,Tempered Glass,1,4
255607,105607,ATX Mid Tower,Black,None,None,2,7
255608,105608,ATX Mid Tower,Gray,None,Tempered Glass,0,2
255609,105609,ATX Mid Tower,Black,None,Acrylic,0,3
255610,105610,ATX Mid Tower,Blue / Yellow,None,Tempered Glass,0,2
255611,105611,MicroATX Mini Tower,Black,None,None,1,2
255612,105612,ATX Mid Tower,Black / Red,None,Acrylic,3,3
255613,105613,ATX Full Tower,Black / White,None,Tinted Tempered Glass,3,6
255614,105614,MicroATX Mini Tower,Black,None,Tempered Glass,0,2
255615,105615,ATX Mid Tower,White / Black,None,Tempered Glass,0,6
255616,105616,Mini ITX Desktop,Black / Red,None,Tinted Tempered Glass,0,2
255617,105617,MicroATX Mini Tower,Gray,None,Tinted Tempered Glass,0,2
255618,105618,HTPC,Black,None,None,1,2
255619,105619,MicroATX Mini Tower,Black,None,Acrylic,0,2
255620,105620,Mini ITX Tower,Black / Blue,None,Acrylic,2,3
255621,105621,ATX Mid Tower,Black / Red,None,Acrylic,2,4
255622,105622,ATX Mid Tower,Black,None,Acrylic,1,2
255623,105623,MicroATX Mini Tower,Black,None,None,2,5
255624,105624,HTPC,Black,None,Tempered Glass,0,7
255625,105625,ATX Mid Tower,Black,None,Tempered Glass,1,2
255626,105626,Mini ITX Tower,Black / Blue,300 W,None,1,2
255627,105627,ATX Full Tower,White,None,Acrylic,3,6
255628,105628,ATX Mid Tower,Black / Blue,None,Tempered Glass,0,2
255629,105629,ATX Mid Tower,Black,None,Tempered Glass,0,2
255630,105630,ATX Mid Tower,Black,None,Tempered Glass,0,3
255631,105631,ATX Mid Tower,Black,None,Acrylic,3,4
255632,105632,MicroATX Mini Tower,Black,None,Acrylic,0,1
255633,105633,ATX Mid Tower,Black,None,Acrylic,0,3
255634,105634,ATX Mid Tower,Green,None,Acrylic,3,6
255635,105635,MicroATX Mini Tower,Black / White,None,Tempered Glass,1,3
255636,105636,ATX Mid Tower,White,None,None,1,4
255637,105637,ATX Mid Tower,Black,None,Tempered Glass,0,3
255638,105638,ATX Mid Tower,Black,None,None,2,2
255639,105639,ATX Mid Tower,Black,None,Acrylic,0,3
255640,105640,MicroATX Mini Tower,Black / Green,None,None,1,1
255641,105641,ATX Mid Tower,Silver,None,None,1,6
255642,105642,ATX Mid Tower,Black,None,Acrylic,0,5
255643,105643,MicroATX Mini Tower,White,None,Acrylic,1,2
255644,105644,MicroATX Mini Tower,Silver,None,Tinted Tempered Glass,0,2
255645,105645,ATX Mid Tower,Black,None,Tempered Glass,0,2
255646,105646,ATX Mid Tower,Black,None,Tempered Glass,0,2
255647,105647,MicroATX Mini Tower,Black / Blue,None,Acrylic,0,2
255648,105648,ATX Full Tower,Black,None,Acrylic,4,6
255649,105649,ATX Mid Tower,Black / Green,None,Acrylic,0,3
255650,105650,ATX Full Tower,White,None,Acrylic,1,4
255651,105651,ATX Mid Tower,Black,None,Tempered Glass,0,2
255652,105652,ATX Mid Tower,Black,None,Acrylic,3,3
255653,105653,ATX Mid Tower,White,None,Acrylic,2,4
255654,105654,Mini ITX Tower,Black / Blue,None,Tempered Glass,0,1
255655,105655,ATX Full Tower,Black,None,Tempered Glass,2,8
255656,105656,MicroATX Mini Tower,Black / Gold,None,Acrylic,0,1
255657,105657,ATX Mid Tower,Black / Blue,None,Acrylic,2,3
255658,105658,ATX Mid Tower,Black,None,None,2,2
255659,105659,Mini ITX Tower,Black / Red,None,Tempered Glass,0,1
255660,105660,ATX Mid Tower,Black,None,Acrylic,3,4
255661,105661,ATX Mid Tower,Black,None,Tinted Tempered Glass,0,3
255662,105662,MicroATX Mid Tower,Black,None,Acrylic,0,2
255663,105663,ATX Mid Tower,Black,None,Tempered Glass,0,2
255664,105664,ATX Mid Tower,Black / Red,None,Acrylic,0,2
255665,105665,MicroATX Mini Tower,Black,None,Tempered Glass,0,1
255666,105666,ATX Mid Tower,Black,None,Acrylic,0,2
255667,105667,ATX Full Tower,White / Black,None,None,5,7
255668,105668,ATX Mid Tower,Black,None,Acrylic,2,5
255669,105669,MicroATX Mini Tower,Silver,None,Tempered Glass,0,2
255670,105670,ATX Mid Tower,White,None,Tempered Glass,0,2
255671,105671,HTPC,Black,None,None,2,8
255672,105672,MicroATX Mid Tower,Black,None,Acrylic,1,3
255673,105673,ATX Mid Tower,Silver / Black,None,Tempered Glass,0,2
255674,105674,ATX Mid Tower,Black,None,Acrylic,3,0
255675,105675,Mini ITX Tower,White,None,Tempered Glass,0,0
255676,105676,MicroATX Mini Tower,Black,None,None,1,3
255677,105677,MicroATX Mid Tower,Black,None,Tempered Glass,0,2
255678,105678,ATX Mid Tower,Black,None,Acrylic,2,2
255679,105679,ATX Mid Tower,Black / White,None,Tempered Glass,1,6
255680,105680,ATX Full Tower,Black,None,None,3,13
255681,105681,MicroATX Mid Tower,Black,None,Tempered Glass,0,2
255682,105682,Mini ITX Desktop,Black,None,None,0,1
255683,105683,ATX Mid Tower,Black,None,Tempered Glass,0,2
255684,105684,ATX Mid Tower,Black,None,Acrylic,0,2
255685,105685,ATX Mid Tower,White,None,Acrylic,1,2
255686,105686,MicroATX Mini Tower,Black,None,None,2,2
255687,105687,ATX Mid Tower,Black,None,Tinted Acrylic,0,2
255688,105688,MicroATX Mini Tower,Black,None,None,0,1
255689,105689,ATX Mid Tower,Pink,None,Acrylic,1,2
255690,105690,ATX Mid Tower,Silver,None,Tinted Tempered Glass,0,3
255691,105691,ATX Mid Tower,Black,None,Acrylic,3,4
255692,105692,ATX Mid Tower,White,None,Tempered Glass,0,2
255693,105693,ATX Mid Tower,Black / Red,None,Acrylic,0,2
255694,105694,ATX Mid Tower,Black,None,Acrylic,0,2
255695,105695,ATX Full Tower,Black / Red,None,Acrylic,3,3
255696,105696,Mini ITX Tower,Black,None,Acrylic,0,2
255697,105697,ATX Mid Tower,Gray,None,Tinted Tempered Glass,0,2
255698,105698,ATX Mid Tower,Black,None,None,0,5
255699,105699,ATX Mid Tower,White,None,Tempered Glass,0,1
255700,105700,ATX Mid Tower,Black / Red,None,Acrylic,2,4
255701,105701,ATX Mid Tower,Black,None,None,1,8
255702,105702,ATX Mid Tower,Black / Orange,None,Acrylic,2,3
255703,105703,ATX Mid Tower,Black,None,None,4,6
255704,105704,MicroATX Mid Tower,Black,None,Acrylic,0,2
255705,105705,ATX Mid Tower,,None,Tinted Tempered Glass,0,3
255706,105706,ATX Mid Tower,Black,None,Tempered Glass,0,2
255707,105707,ATX Mid Tower,Black,None,Tempered Glass,0,2
255708,105708,ATX Mid Tower,Black / Red,None,Tempered Glass,0,1
255709,105709,MicroATX Mid Tower,White,None,Acrylic,0,3
255710,105710,ATX Mid Tower,Black,None,Acrylic,1,2
255711,105711,ATX Mid Tower,White / Black,None,None,1,6
255712,105712,Mini ITX Tower,Black,250 W,None,1,1
255713,105713,ATX Mid Tower,Black / Red,None,Tempered Glass,0,2
255714,105714,MicroATX Mid Tower,Black,None,Tempered Glass,0,2
255715,105715,ATX Mid Tower,Black,None,Acrylic,1,8
255716,105716,ATX Mid Tower,Black,None,Acrylic,1,2
255717,105717,ATX Mid Tower,Black,None,Acrylic,3,6
255718,105718,HTPC,Black,300 W,None,1,2
255719,105719,Mini ITX Tower,Pink,650 W,Tempered Glass,0,0
255720,105720,ATX Mid Tower,White,None,Tempered Glass,1,3
255721,105721,MicroATX Mid Tower,Black,None,Tempered Glass,0,2
255722,105722,ATX Mid Tower,White,None,Tempered Glass,0,2
255723,105723,ATX Mid Tower,Black,None,Tempered Glass,0,2
255724,105724,ATX Mid Tower,Black,None,Acrylic,0,3
255725,105725,ATX Mid Tower,Black,None,Tempered Glass,0,2
255726,105726,Mini ITX Desktop,White,None,None,0,1
255727,105727,ATX Mid Tower,Black,None,None,2,3
255728,105728,ATX Mid Tower,Black,None,Acrylic,3,6
255729,105729,MicroATX Mini Tower,Black,None,None,1,2
255730,105730,ATX Mid Tower,Black / Red,None,Tempered Glass,0,2
255731,105731,ATX Mid Tower,Black,None,Tempered Glass,0,2
255732,105732,ATX Mid Tower,White,None,None,3,3
255733,105733,ATX Mid Tower,White,None,Acrylic,0,2
255734,105734,MicroATX Mini Tower,Black,None,None,0,2
255735,105735,ATX Mid Tower,White,None,Acrylic,1,4
255736,105736,ATX Mid Tower,Black,None,Tempered Glass,0,2
255737,105737,ATX Full Tower,Black,None,Tempered Glass,0,3
255738,105738,ATX Mid Tower,Black,None,Tempered Glass,2,2
255739,105739,ATX Mid Tower,Black / Orange,None,Acrylic,1,2
255740,105740,ATX Full Tower,Black / Silver,None,Tempered Glass,0,7
255741,105741,MicroATX Mini Tower,Black,None,Tempered Glass,0,2
255742,105742,ATX Mid Tower,Black,500 W,None,4,6
255743,105743,ATX Mid Tower,Black,None,Acrylic,1,2
255744,105744,ATX Mid Tower,Black,None,Tempered Glass,0,3
255745,105745,ATX Mid Tower,Black,None,None,1,4
255746,105746,Mini ITX Desktop,Black,None,None,0,0
255747,105747,ATX Mid Tower,Black,None,Tempered Glass,1,2
255748,105748,ATX Mid Tower,Black / Red,None,Acrylic,0,3
255749,105749,Mini ITX Desktop,Black,None,None,0,0
255750,105750,ATX Mid Tower,Black,None,None,2,8
255751,105751,MicroATX Mid Tower,Black,300 W,None,2,5
255752,105752,ATX Mid Tower,White / Black,None,Tempered Glass,0,2
255753,105753,ATX Mid Tower,Silver,None,Tinted Tempered Glass,0,5
255754,105754,ATX Mid Tower,Black / Silver,None,None,1,2
255755,105755,MicroATX Mini Tower,Black,None,Acrylic,1,4
255756,105756,ATX Mid Tower,Black / Red,None,Acrylic,2,3
255757,105757,ATX Mid Tower,Black,None,None,3,7
255758,105758,MicroATX Slim,Black,None,None,1,0
255759,105759,ATX Mid Tower,Black,None,None,3,4
255760,105760,HTPC,Black,None,None,0,0
255761,105761,Mini ITX Tower,Black,None,Tempered Glass,0,1
255762,105762,ATX Mid Tower,Black / Red,None,None,1,2
255763,105763,Mini ITX Tower,Black,None,None,0,0
255764,105764,ATX Mid Tower,Black,None,Tempered Glass,0,5
255765,105765,Mini ITX Desktop,Black,None,None,0,1
255766,105766,ATX Mid Tower,Black,None,None,3,8
255767,105767,HTPC,Black,275 W,None,1,1
255768,105768,Mini ITX Tower,Black,None,None,0,8
255769,105769,MicroATX Mid Tower,Black,None,Tempered Glass,0,1
255770,105770,ATX Mid Tower,Black / Silver,None,Tempered Glass,0,3
255771,105771,Mini ITX Desktop,Silver,None,None,0,1
255772,105772,ATX Mid Tower,Black,None,Acrylic,4,5
255773,105773,ATX Mid Tower,Black,None,None,2,3
255774,105774,ATX Full Tower,Black / Blue,None,Acrylic,3,3
255775,105775,ATX Full Tower,Black,None,Acrylic,5,6
255776,105776,ATX Mid Tower,Black / Red,None,Acrylic,3,5
255777,105777,Mini ITX Tower,Black,None,Tempered Glass,0,2
255778,105778,ATX Full Tower,Black / Red,None,Acrylic,0,2
255779,105779,ATX Mid Tower,Gray,None,None,0,2
255780,105780,ATX Mid Tower,Gold / White,None,Tempered Glass,0,2
255781,105781,MicroATX Mini Tower,Black,None,None,1,2
255782,105782,HTPC,Black,None,None,0,0
255783,105783,Mini ITX Desktop,Silver,None,None,0,0
255784,105784,ATX Mid Tower,Black,None,Tempered Glass,0,2
255785,105785,ATX Mid Tower,Black,None,Acrylic,1,3
255786,105786,ATX Mid Tower,Black / Blue,None,Acrylic,0,3
255787,105787,ATX Mid Tower,Black,None,None,0,2
255788,105788,ATX Mid Tower,Black,None,Tempered Glass,0,2
255789,105789,ATX Mid Tower,Black / Red,None,Acrylic,0,6
255790,105790,ATX Full Tower,Black,None,None,9,8
255791,105791,Mini ITX Tower,Black / Red,None,None,0,2
255792,105792,ATX Full Tower,White / Black,None,Tempered Glass,1,2
255793,105793,MicroATX Desktop,Black,None,None,0,8
255794,105794,ATX Mid Tower,Red,None,Tempered Glass,0,2
255795,105795,HTPC,Black,None,None,0,4
255796,105796,ATX Mid Tower,Black,None,Tempered Glass,2,3
255797,105797,ATX Mid Tower,White / Black,None,Acrylic,2,2
255798,105798,ATX Mid Tower,White,None,Tempered Glass,0,3
255799,105799,ATX Mid Tower,Black,None,Tempered Glass,0,2
255800,105800,Mini ITX Tower,Black,500 W,Acrylic,0,2
255801,105801,MicroATX Mini Tower,Black / Blue,None,Acrylic,0,1
255802,105802,MicroATX Mid Tower,Black,300 W,None,2,4
255803,105803,Mini ITX Tower,Black,None,None,0,0
255804,105804,ATX Mid Tower,Black,None,Tempered Glass,0,3
255805,105805,ATX Mid Tower,Black,None,Tempered Glass,0,2
255806,105806,ATX Full Tower,Black / Orange,None,None,2,7
255807,105807,ATX Mid Tower,Black,None,Tempered Glass,0,3
255808,105808,ATX Mid Tower,Black,None,Tempered Glass,2,4
255809,105809,ATX Mid Tower,White / Black,None,Tempered Glass,1,6
255810,105810,ATX Mid Tower,Black / Orange,None,Tempered Glass,0,3
255811,105811,ATX Full Tower,Black / Red,None,Acrylic,5,6
255812,105812,ATX Mid Tower,Black / Green,None,Acrylic,0,3
255813,105813,MicroATX Mini Tower,Black,None,None,1,1
255814,105814,MicroATX Mini Tower,White,None,Acrylic,0,2
255815,105815,MicroATX Mid Tower,Black,None,Acrylic,3,4
255816,105816,MicroATX Mini Tower,Black,None,None,1,1
255817,105817,ATX Full Tower,Black,None,Acrylic,0,3
255818,105818,ATX Mid Tower,Black,None,Tempered Glass,0,6
255819,105819,ATX Full Tower,Gray,None,Acrylic,0,8
255820,105820,ATX Mid Tower,White / Black,None,Acrylic,0,3
255821,105821,ATX Mid Tower,,None,Tempered Glass,0,3
255822,105822,ATX Mid Tower,Black,None,Tempered Glass,0,2
255823,105823,ATX Mid Tower,Black / White,None,Acrylic,0,3
255824,105824,ATX Mid Tower,Black,None,Acrylic,4,6
255825,105825,ATX Mid Tower,Black / Red,None,Tempered Glass,0,2
255826,105826,ATX Mid Tower,Black,None,Tempered Glass,0,2
255827,105827,ATX Mid Tower,White / Black,None,Acrylic,2,4
255828,105828,ATX Mid Tower,Black,None,None,4,6
255829,105829,HTPC,Black,None,None,0,1
255830,105830,Mini ITX Tower,Black,None,None,0,1
255831,105831,ATX Mid Tower,White,None,Acrylic,3,3
255832,105832,ATX Mid Tower,Black / Red,None,Tempered Glass,0,3
255833,105833,ATX Mid Tower,Black,None,Acrylic,0,2
255834,105834,ATX Mid Tower,Black / Blue,None,Acrylic,3,4
255835,105835,Mini ITX Tower,Black,None,None,0,0
255836,105836,Mini ITX Desktop,Black,90 W,None,0,0
255837,105837,MicroATX Mini Tower,Black,None,Tempered Glass,0,3
255838,105838,ATX Mid Tower,Black,None,None,2,6
255839,105839,ATX Mid Tower,Black,None,Acrylic,0,2
255840,105840,MicroATX Mini Tower,Black,None,None,1,2
255841,105841,MicroATX Mini Tower,Black,None,None,1,2
255842,105842,ATX Mid Tower,Black,None,Tempered Glass,0,2
255843,105843,MicroATX Mid Tower,Black,None,Acrylic,2,2
255844,105844,ATX Mid Tower,Black,None,Tempered Glass,0,3
255845,105845,ATX Full Tower,Gray,None,Tinted Tempered Glass,3,6
255846,105846,ATX Mid Tower,Black,None,None,2,7
255847,105847,ATX Mid Tower,Black / Red,None,Acrylic,3,3
255848,105848,Mini ITX Desktop,Black,None,Acrylic,0,1
255849,105849,ATX Mid Tower,Black / Blue,None,Tempered Glass,0,3
255850,105850,ATX Mid Tower,Black,None,Tempered Glass,0,2
255851,105851,ATX Mid Tower,Black / Red,None,Acrylic,0,2
255852,105852,ATX Mid Tower,Black,None,Tempered Glass,0,2
255853,105853,ATX Mid Tower,Black,None,Acrylic,0,2
255854,105854,ATX Mid Tower,,None,Tempered Glass,0,2
255855,105855,ATX Mid Tower,Black,None,Tempered Glass,0,3
255856,105856,ATX Mid Tower,Black,None,Acrylic,0,3
255857,105857,ATX Mid Tower,Black / Blue,None,Acrylic,3,3
255858,105858,ATX Mid Tower,Black,None,Tempered Glass,0,3
255859,105859,ATX Mid Tower,Black,None,Tempered Glass,0,2
255860,105860,ATX Desktop,Black,None,Acrylic,3,7
255861,105861,ATX Mid Tower,Black,None,Acrylic,0,2
255862,105862,ATX Mini Tower,Black,None,Acrylic,1,5
255863,105863,MicroATX Mini Tower,Black,None,Acrylic,1,2
255864,105864,MicroATX Mini Tower,Black,None,None,0,3
255865,105865,ATX Full Tower,Black / Red,None,None,5,7
255866,105866,ATX Mid Tower,White,None,Acrylic,2,2
255867,105867,ATX Mid Tower,White / Black,None,Tempered Glass,0,4
255868,105868,ATX Mid Tower,Black,None,None,4,6
255869,105869,MicroATX Mid Tower,Silver / Black,None,Tempered Glass,0,2
255870,105870,ATX Mid Tower,Black,None,Acrylic,2,3
255871,105871,MicroATX Mini Tower,Black / Red,None,Acrylic,0,1
255872,105872,ATX Mid Tower,Black,None,Acrylic,3,6
255873,105873,Mini ITX Desktop,Black,None,Acrylic,0,1
255874,105874,ATX Mid Tower,Black,None,Tempered Glass,0,2
255875,105875,ATX Mid Tower,Black,None,Tempered Glass,2,4
255876,105876,ATX Mid Tower,Black / White,None,Acrylic,2,3
255877,105877,Mini ITX Tower,Black / Silver,None,None,1,3
255878,105878,ATX Full Tower,Black,None,Tempered Glass,0,4
255879,105879,ATX Mid Tower,White,None,Acrylic,0,2
255880,105880,ATX Mid Tower,Black,None,Tempered Glass,0,2
255881,105881,ATX Mid Tower,White,None,Acrylic,0,4
255882,105882,ATX Mid Tower,Gray,None,Tinted Tempered Glass,0,5
255883,105883,Mini ITX Desktop,Black,None,None,0,0
255884,105884,Mini ITX Tower,Black,None,None,0,1
255885,105885,Mini ITX Tower,Black / Red,None,Tempered Glass,0,3
255886,105886,ATX Mid Tower,Black,None,None,0,2
255887,105887,ATX Mid Tower,Black,None,Tempered Glass,0,2
255888,105888,ATX Mid Tower,Silver / Black,None,Tempered Glass,0,6
255889,105889,ATX Full Tower,Black,None,Acrylic,5,2
