motherboard_id,product_id,socket_per_cpu,form_factor,ram_slots,max_ram,color
330578,131894,LGA1151,Micro ATX,2,32 GB,Black / Silver
330579,131895,LGA1151,ATX,4,128 GB,Black / Silver
330580,131896,LGA1151,ATX,4,64 GB,Black / Silver
330581,131897,LGA1150,ATX,4,32 GB,Black / Red
330582,131898,LGA1150,Micro ATX,2,16 GB,
330583,131899,LGA1151,Micro ATX,4,64 GB,Black / Silver
330584,131900,AM3+,ATX,4,32 GB,Black / Blue
330585,131901,AM3+,ATX,4,64 GB,Black / Gold
330586,131902,LGA1151,Mini ITX,2,32 GB,Black
330587,131903,LGA1150,ATX,4,32 GB,Brown / Black
330588,131904,LGA2066,EATX,4,64 GB,Black / Silver
330589,131905,LGA1155,ATX,4,32 GB,Brown / Black
330590,131906,AM4,Micro ATX,4,64 GB,Black
330591,131907,LGA1151,ATX,4,64 GB,Black / White
330592,131908,LGA1151,ATX,4,64 GB,Black / Red
330593,131909,LGA1150,Mini ITX,2,16 GB,Black / Gold
330594,131910,LGA1151,ATX,4,64 GB,Black / White
330595,131911,LGA1151,Micro ATX,4,64 GB,Black / Red
330596,131912,LGA1150,Micro ATX,4,32 GB,Black / Blue
330597,131913,LGA1155,ATX,4,32 GB,Black / Blue
330598,131914,LGA1151,ATX,2,32 GB,Black
330599,131915,LGA1151,ATX,4,64 GB,Black
330600,131916,LGA2066,EATX,8,128 GB,Black / Silver
330601,131917,LGA1150,Micro ATX,4,32 GB,Black / Gray
330602,131918,LGA1150,ATX,4,32 GB,Black / Blue
330603,131919,sTR4,ATX,8,128 GB,Black / Silver
330604,131920,LGA1151,ATX,4,64 GB,Black / White
330605,131921,AM4,Micro ATX,2,32 GB,Black / White
330606,131922,LGA1151,ATX,4,64 GB,Black
330607,131923,LGA1151,Micro ATX,4,64 GB,Silver / Black
330608,131924,LGA1151,ATX,4,64 GB,Black / Gray
330609,131925,LGA1151,Micro ATX,2,32 GB,Black / Silver
330610,131926,LGA1151,ATX,4,64 GB,Black / Silver
330611,131927,LGA1151,Micro ATX,2,32 GB,Orange / Black
330612,131928,LGA1151,Micro ATX,2,32 GB,Brown / Black
330613,131929,LGA1150,Micro ATX,4,32 GB,Black / Gold
330614,131930,LGA1151,ATX,4,64 GB,Black / Red
330615,131931,LGA1151,ATX,2,32 GB,Orange / Black
330616,131932,AM4,Mini ITX,2,32 GB,Black
330617,131933,LGA1151,ATX,4,64 GB,Black / Silver
330618,131934,AM4,Mini ITX,2,32 GB,Black / Silver
330619,131935,LGA1150,Micro ATX,4,32 GB,Brown / Black
330620,131936,LGA1151,ATX,4,64 GB,Black / Red
330621,131937,LGA1151,ATX,4,64 GB,Black / Silver
330622,131938,LGA2066,ATX,8,128 GB,Black
330623,131939,LGA1150,ATX,4,32 GB,Black / Gold
330624,131940,LGA1155,ATX,4,32 GB,Black / Blue
330625,131941,AM3+,Micro ATX,4,32 GB,Black / Blue
330626,131942,LGA1151,Micro ATX,4,64 GB,Black
330627,131943,LGA1151,ATX,4,64 GB,Black / Silver
330628,131944,LGA2011-3,ATX,8,128 GB,Black
330629,131945,LGA1151,ATX,4,64 GB,Black / Red
330630,131946,LGA1151,Micro ATX,2,32 GB,Silver / Red
330631,131947,AM3+/AM3,ATX,4,64 GB,Black / Red
330632,131948,LGA1366,ATX,6,24 GB,Black / Orange
330633,131949,LGA2066,Micro ATX,4,64 GB,Black
330634,131950,LGA1151,Micro ATX,4,64 GB,Black / Red
330635,131951,LGA1151,Micro ATX,4,64 GB,Black / Yellow
330636,131952,LGA1150,ATX,4,32 GB,Black / Blue
330637,131953,LGA1151,ATX,4,64 GB,Black / Gold
330638,131954,LGA2066,ATX,8,128 GB,Black / Silver
330639,131955,LGA2066,Micro ATX,4,64 GB,Black / Silver
330640,131956,LGA2066,ATX,8,256 GB,Silver / Black
330641,131957,LGA1151,EATX,2,32 GB,Black / Silver
330642,131958,LGA1151,ATX,4,64 GB,Black / Silver
330643,131959,LGA1155,Micro ATX,4,32 GB,Blue / White
330644,131960,LGA1151,ATX,4,64 GB,Black / Silver
330645,131961,LGA1151,ATX,4,128 GB,Black / Silver
330646,131962,LGA1151,Micro ATX,4,64 GB,Black / Silver
330647,131963,LGA2066,EATX,8,128 GB,Black / Silver
330648,131964,LGA2011-3,ATX,8,64 GB,Black / White
330649,131965,FM2+,Micro ATX,2,32 GB,Black / Gold
330650,131966,LGA1151,ATX,4,64 GB,Black / Silver
330651,131967,LGA2011-3,ATX,8,128 GB,Black
330652,131968,LGA1151,Micro ATX,4,128 GB,Black / Silver
330653,131969,LGA2066,SSI CEB,8,128 GB,Black / Silver
330654,131970,LGA1151,ATX,4,64 GB,Black / Silver
330655,131971,LGA1150,ATX,4,32 GB,Black / Gold
330656,131972,AM4,ATX,4,64 GB,Black
330657,131973,LGA1151,ATX,4,64 GB,Black / Yellow
330658,131974,LGA1151,ATX,4,64 GB,Black / Red
330659,131975,AM4,Micro ATX,4,64 GB,Black
330660,131976,LGA1151,ATX,4,64 GB,Black / White
330661,131977,LGA1151,ATX,4,64 GB,Black / White
330662,131978,LGA1150,Micro ATX,2,16 GB,Black / Gold
330663,131979,LGA1150,ATX,4,32 GB,Black / Gray
330664,131980,LGA1150,Micro ATX,4,32 GB,Black / Blue
330665,131981,LGA1151,ATX,4,64 GB,Black / Red
330666,131982,LGA1150,ATX,4,32 GB,Black / Blue
330667,131983,LGA1151,Micro ATX,4,64 GB,Black / Red
330668,131984,LGA1150,Micro ATX,2,16 GB,Black / Blue
330669,131985,LGA1151,ATX,4,128 GB,Black / Silver
330670,131986,LGA1151,Micro ATX,4,64 GB,Black / White
330671,131987,LGA1151,Micro ATX,2,32 GB,Black / White
330672,131988,LGA1151,ATX,4,64 GB,Black / Silver
330673,131989,LGA1151,Micro ATX,4,64 GB,White
330674,131990,AM4,Micro ATX,4,64 GB,Black / Silver
330675,131991,LGA2011,EATX,8,128 GB,Black / Red
330676,131992,LGA2011-3,ATX,8,128 GB,Black / Blue
330677,131993,LGA1151,Micro ATX,4,64 GB,Black / White
330678,131994,AM4,Micro ATX,2,32 GB,Black
330679,131995,LGA1155,Mini ITX,2,16 GB,Black / Blue
330680,131996,LGA1151,ATX,4,64 GB,Black
330681,131997,LGA1151,ATX,4,64 GB,Black / Red
330682,131998,LGA1151,ATX,4,64 GB,Black / Red
330683,131999,LGA1151,ATX,4,64 GB,Black / Gray
330684,132000,LGA1151,ATX,4,64 GB,Black / Silver
330685,132001,LGA1151,Micro ATX,2,32 GB,Black / Red
330686,132002,AM3+,ATX,4,32 GB,Black / Gray
330687,132003,LGA1155,Micro ATX,2,16 GB,Black / Blue
330688,132004,LGA1151,Micro ATX,2,32 GB,Black / Gold
330689,132005,LGA775,Micro ATX,2,8 GB,Blue / White
330690,132006,LGA1151,Mini ITX,2,32 GB,Black / Silver
330691,132007,LGA1151,ATX,4,64 GB,White / Black
330692,132008,LGA1151,Mini ITX,2,32 GB,Black / White
330693,132009,LGA1150,ATX,2,16 GB,Black / Yellow
330694,132010,AM4,Micro ATX,2,32 GB,Brown / Black
330695,132011,AM3,Mini ITX,2,8 GB,Black / Yellow
330696,132012,LGA1151,Micro ATX,2,32 GB,Brown / Black
330697,132013,LGA1151,ATX,4,64 GB,Black
330698,132014,AM4,Micro ATX,2,32 GB,Black / Silver
330699,132015,FM2+,Micro ATX,2,32 GB,Black
330700,132016,LGA2066,Micro ATX,4,64 GB,Black / Silver
330701,132017,LGA1151,ATX,4,64 GB,Black / Red
330702,132018,LGA1155,Micro ATX,2,16 GB,Blue / White
330703,132019,AM4,Micro ATX,2,32 GB,Black / Silver
330704,132020,FM1,Micro ATX,4,64 GB,
330705,132021,LGA1151,Mini ITX,2,32 GB,Black / Silver
330706,132022,LGA2011,ATX,4,64 GB,Black / Blue
330707,132023,AM3+,ATX,4,32 GB,
330708,132024,LGA1151,ATX,4,64 GB,Black / Silver
330709,132025,LGA1151,Micro ATX,2,32 GB,Black / Orange
330710,132026,LGA1151,Mini ITX,2,32 GB,Black / Red
330711,132027,AM3+,ATX,4,32 GB,Black / Blue
330712,132028,LGA1151,ATX,2,64 GB,Black / Silver
330713,132029,LGA1151,Micro ATX,2,32 GB,Black / Yellow
330714,132030,AM4,ATX,4,64 GB,Black / Red
330715,132031,LGA1151,Micro ATX,2,32 GB,Black / Silver
330716,132032,LGA1155,ATX,4,32 GB,Blue / White
330717,132033,LGA1151,ATX,4,128 GB,Black / Silver
330718,132034,LGA1151,ATX,4,64 GB,Black / Red
330719,132035,LGA1150,ATX,4,32 GB,Black / Red
330720,132036,LGA2066,EATX,8,128 GB,Black
330721,132037,LGA2011-3 Narrow,ATX,8,1000 GB,Black / Green
330722,132038,LGA1151,Mini ITX,2,32 GB,Red
330723,132039,LGA1151,Mini ITX,2,32 GB,Black / Silver
330724,132040,LGA1151,ATX,4,64 GB,Black / Gold
330725,132041,LGA1151,ATX,4,64 GB,Black / Red
330726,132042,LGA1151,Micro ATX,4,64 GB,Black / Silver
330727,132043,LGA1151,ATX,4,64 GB,Black / Red
330728,132044,LGA1151,Mini ITX,2,32 GB,Black / Silver
330729,132045,LGA1151,Micro ATX,4,64 GB,Black / Gold
330730,132046,LGA1151,ATX,4,64 GB,Black / Silver
330731,132047,LGA1150,Micro ATX,4,32 GB,Black / Blue
330732,132048,sTR4,EATX,8,128 GB,Black / Silver
330733,132049,LGA1155,Micro ATX,2,16 GB,Black / Blue
330734,132050,LGA1151,ATX,4,64 GB,Black / Silver
330735,132051,LGA1151,Micro ATX,4,64 GB,Silver / Black
330736,132052,AM4,ATX,4,64 GB,Black / Silver
330737,132053,LGA1151,ATX,4,64 GB,Black / Yellow
330738,132054,LGA1151,ATX,4,64 GB,Black / Silver
330739,132055,AM3+,ATX,4,32 GB,Black / Blue
330740,132056,AM4,ATX,4,64 GB,Black / Red
330741,132057,LGA1150,ATX,4,32 GB,Black / Blue
330742,132058,LGA2011-3,ATX,8,64 GB,Black / Silver
330743,132059,LGA1151,ATX,2,32 GB,Black / Gold
330744,132060,LGA1151,ATX,4,64 GB,Black / Red
330745,132061,LGA2066,Micro ATX,4,64 GB,Black
330746,132062,LGA775,Micro ATX,4,16 GB,Black / Yellow
330747,132063,AM3+/AM3,ATX,4,32 GB,Black / Gray
330748,132064,LGA1151,Micro ATX,4,64 GB,Black / Red
330749,132065,FM2+,Micro ATX,2,32 GB,Brown / Black
330750,132066,LGA1151,Micro ATX,2,32 GB,Black / Silver
330751,132067,AM4,Micro ATX,2,32 GB,Brown / Black
330752,132068,LGA1151,ATX,4,64 GB,Black
330753,132069,LGA1155,ATX,4,32 GB,Black / Blue
330754,132070,LGA1151,Micro ATX,2,32 GB,Green
330755,132071,LGA2011-3,ATX,8,128 GB,Black / Blue
330756,132072,LGA1151,Mini ITX,2,32 GB,Black
330757,132073,LGA1155,Micro ATX,4,32 GB,Black / Blue
330758,132074,LGA1150,Micro ATX,2,16 GB,Black / Gold
330759,132075,LGA1150,ATX,4,32 GB,Black / Silver
330760,132076,LGA1151,ATX,4,64 GB,Black / Gray
330761,132077,LGA1150,ATX,4,32 GB,Black / Red
330762,132078,LGA1151,ATX,4,64 GB,Black
330763,132079,LGA1151,Mini ITX,2,32 GB,Black
330764,132080,LGA1151,Micro ATX,4,64 GB,Black / Silver
330765,132081,LGA1151,Micro ATX,2,32 GB,Black / Silver
330766,132082,LGA1151,ATX,4,64 GB,Black / Silver
330767,132083,LGA1151,Micro ATX,2,32 GB,Silver / Black
330768,132084,LGA1151,ATX,4,64 GB,Brown / Black
330769,132085,LGA1151,ATX,4,64 GB,Black / Gold
330770,132086,LGA1151,Micro ATX,2,32 GB,Black / Silver
330771,132087,LGA1150,Mini ITX,2,16 GB,Black / Silver
330772,132088,LGA1151,Mini ITX,2,32 GB,Black
330773,132089,LGA1151,Micro ATX,4,64 GB,Black / Silver
330774,132090,LGA1150,Micro ATX,4,32 GB,Black
330775,132091,LGA1151,Micro ATX,4,64 GB,Black / Red
330776,132092,LGA1151,Micro ATX,4,64 GB,Green / Black
330777,132093,LGA2066,ATX,8,128 GB,Black / Silver
330778,132094,LGA1150,ATX,4,32 GB,Black / Blue
330779,132095,LGA2011,ATX,8,64 GB,Green / Blue
330780,132096,AM4,Micro ATX,2,32 GB,Black / Red
330781,132097,LGA1150,ATX,4,32 GB,Black / Blue
330782,132098,LGA1366,ATX,6,24 GB,Blue / White
330783,132099,AM4,Micro ATX,4,64 GB,Green
330784,132100,AM3+,ATX,4,32 GB,Black / Blue
330785,132101,LGA1155,Micro ATX,2,8 GB,Green / Blue
330786,132102,AM4,Micro ATX,2,32 GB,Black / Gold
330787,132103,LGA1150,Micro ATX,2,16 GB,Black / Silver
330788,132104,LGA1151,ATX,4,64 GB,Black
330789,132105,LGA1151,Micro ATX,2,32 GB,Brown / Black
330790,132106,LGA1155,Mini ITX,2,16 GB,Black / Blue
330791,132107,LGA1151,ATX,4,64 GB,Silver / Black
330792,132108,LGA1151,ATX,4,64 GB,Black / Orange
330793,132109,LGA1151,ATX,4,64 GB,Black / White
330794,132110,LGA1156,ATX,4,16 GB,Black / Blue
330795,132111,LGA1150,Micro ATX,2,16 GB,Brown / Black
330796,132112,LGA1151,ATX,4,64 GB,Black / Red
330797,132113,LGA1151,Micro ATX,2,32 GB,Brown
330798,132114,LGA1151,Mini ITX,2,32 GB,Black / Red
330799,132115,LGA2011,ATX,8,64 GB,Black / Blue
330800,132116,AM4,ATX,4,64 GB,Black
330801,132117,LGA1151,Micro ATX,2,32 GB,Brown / Black
330802,132118,LGA2066,ATX,8,128 GB,Black / Silver
330803,132119,LGA1151,ATX,4,64 GB,Black
330804,132120,LGA1151,Micro ATX,2,32 GB,Brown / Black
330805,132121,LGA1151,Micro ATX,4,64 GB,Black / White
330806,132122,AM4,Micro ATX,4,64 GB,Black / Gray
330807,132123,LGA1151,Micro ATX,4,64 GB,Black / Gold
330808,132124,LGA1151,Micro ATX,4,64 GB,Black / Red
330809,132125,AM4,Micro ATX,4,64 GB,Beige / Red
330810,132126,AM4,Micro ATX,4,64 GB,Black / White
330811,132127,LGA2011-3,ATX,8,128 GB,Black / White
330812,132128,LGA2066,Micro ATX,4,64 GB,Black / Silver
330813,132129,LGA1151,Micro ATX,4,64 GB,Black / Silver
330814,132130,LGA1150,ATX,4,32 GB,Black / Red
330815,132131,LGA1150,ATX,4,32 GB,Black / Red
330816,132132,2 x LGA2011-3 Narrow,EATX,16,1024 GB,Black / Green
330817,132133,LGA2011-3,ATX,8,128 GB,Black / Silver
330818,132134,AM4,Micro ATX,4,64 GB,Black / Silver
330819,132135,sTR4,ATX,8,128 GB,Black / Silver
330820,132136,AM4,ATX,4,64 GB,Black / White
330821,132137,LGA1150,ATX,4,32 GB,Green / Blue
330822,132138,LGA1151,ATX,4,64 GB,Black / Silver
330823,132139,LGA1155,Micro ATX,4,32 GB,Green / Blue
330824,132140,LGA1150,ATX,4,32 GB,
330825,132141,AM4,ATX,4,64 GB,Black / Red
330826,132142,LGA1151,ATX,4,64 GB,White / Gray
330827,132143,AM3+,Micro ATX,2,16 GB,Black / Blue
330828,132144,LGA1151,Mini ITX,2,32 GB,Black / Red
330829,132145,LGA1151,ATX,4,64 GB,Black / White
330830,132146,LGA1150,ATX,4,32 GB,Black / Blue
330831,132147,LGA1151,Mini ITX,2,32 GB,Black / Red
330832,132148,LGA1150,Micro ATX,2,16 GB,Black / Gold
330833,132149,LGA1150,Micro ATX,4,32 GB,Black / Gold
330834,132150,LGA1151,Micro ATX,4,64 GB,Black / Orange
330835,132151,LGA1151,ATX,4,64 GB,Black / White
330836,132152,LGA2066,SSI CEB,8,128 GB,Black
330837,132153,LGA1151,Micro ATX,4,64 GB,Black / Red
330838,132154,LGA1151,ATX,4,64 GB,Black
330839,132155,AM4,Micro ATX,2,32 GB,Black
330840,132156,LGA1150,ATX,4,32 GB,Black / Gold
330841,132157,LGA1155,Micro ATX,4,32 GB,Black / Blue
330842,132158,AM4,ATX,4,64 GB,Black / Red
330843,132159,FM2+,Micro ATX,4,64 GB,
330844,132160,LGA2011-3,ATX,8,64 GB,Brown / Black
330845,132161,LGA1155,ATX,4,32 GB,Black / Blue
330846,132162,LGA1151,Mini ITX,2,32 GB,Green / Blue
330847,132163,AM4,Micro ATX,2,32 GB,Black
330848,132164,LGA1155,Micro ATX,2,16 GB,Blue / White
330849,132165,LGA1151,Micro ATX,2,32 GB,Black / Silver
330850,132166,LGA1156,ATX,4,16 GB,Multicolor
330851,132167,AM4,ATX,4,64 GB,Black / Silver
330852,132168,LGA1151,Micro ATX,4,64 GB,Black / Silver
330853,132169,LGA1366,ATX,6,24 GB,Brown / Black
330854,132170,LGA1150,ATX,4,32 GB,Black / Red
330855,132171,LGA1150,ATX,4,32 GB,Black / Gold
330856,132172,LGA1151,Micro ATX,2,32 GB,Black / Gold
330857,132173,LGA1151,ATX,4,64 GB,White / Silver
330858,132174,LGA1150,ATX,4,32 GB,Black / Red
330859,132175,FM2+,ATX,4,64 GB,Black / Red
330860,132176,LGA1155,Micro ATX,2,16 GB,Black / Blue
330861,132177,LGA1151,Micro ATX,4,64 GB,Black / Gold
330862,132178,LGA1151,Mini ITX,2,32 GB,Black
330863,132179,LGA1151,ATX,4,64 GB,Black / Red
330864,132180,LGA1151,ATX,4,64 GB,Black / White
330865,132181,LGA2011-3,Micro ATX,4,64 GB,Black / Silver
330866,132182,LGA1151,ATX,4,64 GB,Black / Silver
330867,132183,LGA1151,ATX,4,64 GB,Black / Yellow
330868,132184,LGA1155,Micro ATX,2,16 GB,Black / Blue
330869,132185,LGA2011,ATX,4,32 GB,Brown / Black
330870,132186,LGA1155,ATX,4,32 GB,Black / Blue
330871,132187,LGA1151,Micro ATX,4,64 GB,Black / White
330872,132188,LGA2066,ATX,8,128 GB,Blue / Silver
330873,132189,LGA1150,ATX,4,32 GB,Black / Gold
330874,132190,LGA1150,ATX,4,32 GB,Black / Red
330875,132191,LGA1151,ATX,4,64 GB,Black / Red
330876,132192,LGA1155,Micro ATX,2,16 GB,Blue / White
330877,132193,LGA1151,Micro ATX,2,32 GB,Silver / Black
330878,132194,LGA1151,Mini ITX,2,32 GB,Black / Silver
330879,132195,AM4,Micro ATX,2,32 GB,Black / Silver
330880,132196,LGA1151,Micro ATX,2,32 GB,Silver / Black
330881,132197,LGA1151,Micro ATX,2,32 GB,Black / Gold
330882,132198,LGA1150,Micro ATX,4,32 GB,Black / Gold
330883,132199,LGA1151,Micro ATX,2,32 GB,Black / Orange
330884,132200,LGA2011,ATX,8,64 GB,Green / Blue
330885,132201,LGA1155,ATX,4,32 GB,Black / Blue
330886,132202,LGA1151,Micro ATX,4,64 GB,Black / Gold
330887,132203,LGA1150,Micro ATX,4,32 GB,Black / Gold
330888,132204,AM3+,Micro ATX,2,16 GB,Black / Blue
330889,132205,LGA1150,ATX,4,32 GB,Black / Blue
330890,132206,LGA1150,ATX,4,32 GB,Black / Red
330891,132207,LGA1151,Micro ATX,4,64 GB,Black
330892,132208,LGA1366,ATX,6,24 GB,Blue / White
330893,132209,LGA1150,ATX,4,32 GB,Black / Gold
330894,132210,LGA1151,ATX,4,64 GB,Black / Silver
330895,132211,LGA1150,ATX,4,32 GB,Black / Gray
330896,132212,LGA1155,ATX,4,32 GB,Black
330897,132213,LGA1151,ATX,4,64 GB,Black
330898,132214,LGA1151,ATX,4,64 GB,Black
330899,132215,LGA1150,ATX,4,32 GB,Black / Gray
330900,132216,LGA1151,Micro ATX,4,64 GB,Black / Red
330901,132217,LGA1151,ATX,4,64 GB,Black / Orange
330902,132218,FM2+,Micro ATX,2,64 GB,Black
330903,132219,LGA1366,ATX,6,24 GB,Black / Blue
330904,132220,LGA775,Micro ATX,2,4 GB,Multicolor
330905,132221,LGA1150,Micro ATX,2,16 GB,Black / Gold
330906,132222,2 x LGA2011,ATX,8,64 GB,Green / Blue
330907,132223,LGA1151,Mini ITX,2,32 GB,Black
330908,132224,LGA2011,ATX,8,64 GB,Black / Gray
330909,132225,LGA1155,Micro ATX,4,32 GB,Black / Blue
330910,132226,LGA1151,ATX,4,64 GB,Black / Red
330911,132227,LGA1151,Mini ITX,2,32 GB,Black / Orange
330912,132228,LGA1150,ATX,4,32 GB,Black / Red
330913,132229,LGA1151,Micro ATX,4,64 GB,Silver / Black
330914,132230,AM3+/AM3,ATX,4,32 GB,Black / Red
330915,132231,LGA1156,Micro ATX,4,16 GB,Black / Blue
330916,132232,LGA1150,Micro ATX,4,32 GB,Black / Blue
330917,132233,LGA1155,Micro ATX,4,32 GB,Black / Red
330918,132234,LGA1150,Mini ITX,2,16 GB,Black / Blue
330919,132235,LGA1151,ATX,4,64 GB,Black / Orange
330920,132236,LGA1151,Mini ITX,2,32 GB,Black / Red
330921,132237,LGA1150,Micro ATX,4,32 GB,
330922,132238,LGA2066,ATX,8,128 GB,Black
330923,132239,LGA1151,ATX,4,64 GB,Black / Green
330924,132240,LGA1151,ATX,4,64 GB,Black / Red
330925,132241,AM3+/AM3,ATX,4,32 GB,Black / Gray
330926,132242,LGA1155,Micro ATX,2,16 GB,Black / Blue
330927,132243,LGA1151,ATX,4,64 GB,Black / White
330928,132244,AM3+,ATX,4,32 GB,Black / White
330929,132245,LGA1151,ATX,4,64 GB,Black / Gold
330930,132246,LGA1151,Micro ATX,4,64 GB,Black
330931,132247,AM3+,ATX,4,32 GB,Black / Blue
330932,132248,LGA1150,Micro ATX,2,16 GB,Black
330933,132249,LGA1151,Micro ATX,2,32 GB,Black / Gold
330934,132250,AM3+,Micro ATX,2,16 GB,Black / Blue
330935,132251,LGA1151,ATX,4,64 GB,Black / White
330936,132252,FM2+,Micro ATX,2,32 GB,Black
330937,132253,LGA1150,ATX,4,32 GB,Black / Red
330938,132254,2 x G34,EATX,16,512 GB,Black / Blue
330939,132255,LGA775,Micro ATX,2,4 GB,Multicolor
330940,132256,LGA1151,ATX,4,64 GB,Black / White
330941,132257,LGA1155,Mini ITX,2,16 GB,Black / Blue
330942,132258,LGA1150,Micro ATX,4,32 GB,Brown / Black
330943,132259,LGA1151,Micro ATX,4,64 GB,Black / Orange
330944,132260,LGA1150,Micro ATX,4,32 GB,Green / Blue
330945,132261,LGA1155,Micro ATX,2,16 GB,Black / Blue
330946,132262,LGA1151,ATX,4,64 GB,Black / Gold
330947,132263,LGA1150,ATX,4,32 GB,Brown / Black
330948,132264,LGA1155,ATX,4,32 GB,Black / Blue
330949,132265,LGA1151,ATX,4,64 GB,Black / Red
330950,132266,LGA1151,Micro ATX,2,32 GB,Silver / Black
330951,132267,LGA1151,Mini ITX,2,32 GB,Black / Red
330952,132268,AM4,Micro ATX,4,64 GB,Black
330953,132269,AM4,ATX,4,64 GB,Black / Red
330954,132270,LGA1151,Micro ATX,2,32 GB,Silver / Black
330955,132271,LGA1151,Micro ATX,4,64 GB,Black / Silver
330956,132272,LGA2011-3,ATX,8,128 GB,Black / White
330957,132273,LGA1150,ATX,4,32 GB,Black / Red
330958,132274,2 x LGA2011-3 Narrow,SSI EEB,16,1024 GB,Green / Blue
330959,132275,LGA1151,Micro ATX,4,64 GB,Black
330960,132276,AM1,Micro ATX,2,32 GB,Black / Gold
330961,132277,LGA1150,Micro ATX,2,16 GB,Black / Silver
330962,132278,LGA1151,ATX,4,64 GB,Black / Gold
330963,132279,LGA1151,Micro ATX,4,64 GB,Black / Gold
330964,132280,LGA1155,Micro ATX,4,32 GB,
330965,132281,LGA1150,ATX,2,16 GB,Black / Gold
330966,132282,AM3+,ATX,4,32 GB,Black / Red
330967,132283,LGA775,ATX,4,16 GB,Multicolor
330968,132284,LGA1150,ATX,4,32 GB,Black / Red
330969,132285,LGA1151,EATX,4,64 GB,Black / Red
330970,132286,LGA1151,Mini ITX,2,32 GB,Black / Gold
330971,132287,FM2+,Micro ATX,2,64 GB,Black
330972,132288,AM4,ATX,2,32 GB,Black / Yellow
330973,132289,AM3+,ATX,4,64 GB,Brown / Black
330974,132290,LGA1150,ATX,4,32 GB,Black / Gray
330975,132291,LGA1155,ATX,4,32 GB,Black / Silver
330976,132292,LGA1151,Micro ATX,2,32 GB,Black
330977,132293,LGA2011,EATX,8,64 GB,Black / Red
330978,132294,LGA1151,ATX,4,64 GB,Black / Orange
330979,132295,LGA1150,ATX,4,32 GB,Black / Gold
330980,132296,LGA2011-3 Narrow,Mini ITX,2,32 GB,Black / Blue
330981,132297,LGA1151,ATX,4,64 GB,Black / White
330982,132298,LGA1150,ATX,4,32 GB,Black / Gold
330983,132299,LGA1151,Mini ITX,2,32 GB,Black / Silver
330984,132300,FM2+,Mini ITX,2,64 GB,
330985,132301,2 x LGA2011,SSI EEB,16,512 GB,Black / Green
330986,132302,LGA2066,ATX,8,128 GB,Black / Silver
330987,132303,LGA1366,ATX,4,16 GB,Black / Blue
330988,132304,LGA1155,Micro ATX,2,16 GB,Black / Blue
330989,132305,LGA1151,Micro ATX,2,32 GB,Brown / Black
330990,132306,FM2+,Micro ATX,4,64 GB,Black / Gold
330991,132307,LGA2011-3,ATX,8,64 GB,Black / White
330992,132308,AM3+,ATX,4,32 GB,Brown / Black
330993,132309,LGA1151,Mini ITX,2,32 GB,Black
330994,132310,LGA1151,Mini ITX,2,32 GB,Black / Silver
330995,132311,AM4,Mini ITX,2,32 GB,Black
330996,132312,LGA775,Micro ATX,2,8 GB,Black / Blue
330997,132313,AM3+,Micro ATX,2,8 GB,Blue / White
330998,132314,LGA1150,Mini ITX,2,16 GB,Black / Red
330999,132315,LGA2011-3,ATX,8,128 GB,Black
331000,132316,LGA2011-3,ATX,8,128 GB,Black / Red
331001,132317,LGA1151,Mini ITX,2,32 GB,Black / Silver
331002,132318,LGA1151,Micro ATX,4,64 GB,White / Silver
331003,132319,LGA1151,ATX,4,64 GB,Black / Silver
331004,132320,LGA2066,SSI CEB,8,128 GB,Black / Silver
331005,132321,AM4,Micro ATX,4,64 GB,Black / White
331006,132322,LGA1151,Micro ATX,2,32 GB,Brown / Black
331007,132323,LGA1151,ATX,4,64 GB,White
331008,132324,LGA1151,Micro ATX,2,32 GB,Silver / Black
331009,132325,LGA2011,Micro ATX,4,64 GB,Black / Blue
331010,132326,LGA1151,Mini ITX,2,32 GB,Black / Red
331011,132327,FM2+,Micro ATX,2,32 GB,Black / Blue
331012,132328,LGA1155,Micro ATX,4,32 GB,
331013,132329,LGA1151,ATX,4,64 GB,Black / Red
331014,132330,LGA1151,ATX,4,64 GB,Black / Silver
331015,132331,AM3+,ATX,4,32 GB,Black / Red
331016,132332,LGA2011,Micro ATX,4,32 GB,Black / Red
331017,132333,AM3+/AM3,ATX,4,32 GB,Black / Silver
331018,132334,LGA1155,Micro ATX,2,16 GB,Black / Blue
331019,132335,LGA1151,ATX,4,64 GB,Black / Red
331020,132336,FM1,Micro ATX,2,32 GB,Black / Blue
331021,132337,LGA1150,ATX,4,32 GB,Black / Red
331022,132338,LGA1155,Micro ATX,2,16 GB,Blue / White
331023,132339,LGA1150,Micro ATX,2,16 GB,Black / Blue
331024,132340,LGA1151,EATX,4,64 GB,Black / Red
331025,132341,LGA1151,ATX,4,64 GB,Silver / Black
331026,132342,LGA1151,Mini ITX,2,32 GB,Black
331027,132343,LGA775,ATX,4,8 GB,Multicolor
331028,132344,2 x LGA2011,SSI EEB,8,64 GB,Black / Blue
331029,132345,LGA1150,Micro ATX,4,32 GB,Black / Blue
331030,132346,LGA1150,Micro ATX,4,32 GB,Black / Gray
331031,132347,LGA1150,Micro ATX,2,16 GB,Brown / Black
331032,132348,AM3+/AM3,ATX,4,32 GB,Black / Silver
331033,132349,LGA1150,ATX,4,32 GB,Black / Red
331034,132350,LGA1150,Micro ATX,4,32 GB,Black / Red
331035,132351,LGA2066,ATX,8,128 GB,Black / Silver
